frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","b6:4b:cf:c8:33:f4","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.032089068","42","b6:4b:cf:c8:33:f4","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.032112671","42","3a:dc:c1:a7:03:b1","b6:4b:cf:c8:33:f4",,,"ARP","172.20.0.2 is at 3a:dc:c1:a7:03:b1"
"4","0.032119207","74","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TCP","59318 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1314554981 TSecr=0 WS=128"
"5","0.032139667","74","3a:dc:c1:a7:03:b1","b6:4b:cf:c8:33:f4","172.20.0.2","172.20.0.3","TCP","4433 → 59318 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1505470776 TSecr=1314554981 WS=128"
"6","0.032156724","66","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TCP","59318 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1314554981 TSecr=1505470776"
"7","0.032198938","629","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"8","0.032208804","66","3a:dc:c1:a7:03:b1","b6:4b:cf:c8:33:f4","172.20.0.2","172.20.0.3","TCP","4433 → 59318 [ACK] Seq=1 Ack=564 Win=64640 Len=0 TSval=1505470776 TSecr=1314554981"
"9","0.040997933","1110","3a:dc:c1:a7:03:b1","b6:4b:cf:c8:33:f4","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"10","0.041050407","66","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TCP","59318 → 4433 [ACK] Seq=564 Ack=1045 Win=64128 Len=0 TSval=1314554990 TSecr=1505470785"
"11","0.048664015","146","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"12","0.048745104","66","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TCP","59318 → 4433 [RST, ACK] Seq=644 Ack=1045 Win=64128 Len=0 TSval=1314554998 TSecr=1505470785"
"13","0.063247503","74","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TCP","59326 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1314555012 TSecr=0 WS=128"
"14","0.063274327","74","3a:dc:c1:a7:03:b1","b6:4b:cf:c8:33:f4","172.20.0.2","172.20.0.3","TCP","4433 → 59326 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1505470807 TSecr=1314555012 WS=128"
"15","0.063295358","66","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TCP","59326 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1314555012 TSecr=1505470807"
"16","0.063360453","629","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"17","0.063364610","66","3a:dc:c1:a7:03:b1","b6:4b:cf:c8:33:f4","172.20.0.2","172.20.0.3","TCP","4433 → 59326 [ACK] Seq=1 Ack=564 Win=64640 Len=0 TSval=1505470808 TSecr=1314555013"
"18","0.071856291","1110","3a:dc:c1:a7:03:b1","b6:4b:cf:c8:33:f4","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"19","0.071895926","66","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TCP","59326 → 4433 [ACK] Seq=564 Ack=1045 Win=64128 Len=0 TSval=1314555021 TSecr=1505470816"
"20","0.079340998","146","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"21","0.079421799","66","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TCP","59326 → 4433 [RST, ACK] Seq=644 Ack=1045 Win=64128 Len=0 TSval=1314555029 TSecr=1505470816"
"22","0.093134307","74","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TCP","59334 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1314555042 TSecr=0 WS=128"
"23","0.093160642","74","3a:dc:c1:a7:03:b1","b6:4b:cf:c8:33:f4","172.20.0.2","172.20.0.3","TCP","4433 → 59334 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1505470837 TSecr=1314555042 WS=128"
"24","0.093181301","66","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TCP","59334 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1314555042 TSecr=1505470837"
"25","0.093239183","629","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"26","0.093243957","66","3a:dc:c1:a7:03:b1","b6:4b:cf:c8:33:f4","172.20.0.2","172.20.0.3","TCP","4433 → 59334 [ACK] Seq=1 Ack=564 Win=64640 Len=0 TSval=1505470837 TSecr=1314555042"
"27","0.101374704","1109","3a:dc:c1:a7:03:b1","b6:4b:cf:c8:33:f4","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"28","0.101418395","66","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TCP","59334 → 4433 [ACK] Seq=564 Ack=1044 Win=64128 Len=0 TSval=1314555051 TSecr=1505470846"
"29","0.108858625","146","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"30","0.108929126","66","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TCP","59334 → 4433 [RST, ACK] Seq=644 Ack=1044 Win=64128 Len=0 TSval=1314555058 TSecr=1505470846"
"31","0.122213210","74","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TCP","59336 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1314555071 TSecr=0 WS=128"
"32","0.122237730","74","3a:dc:c1:a7:03:b1","b6:4b:cf:c8:33:f4","172.20.0.2","172.20.0.3","TCP","4433 → 59336 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1505470866 TSecr=1314555071 WS=128"
"33","0.122254700","66","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TCP","59336 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1314555071 TSecr=1505470866"
"34","0.122309595","629","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"35","0.122315286","66","3a:dc:c1:a7:03:b1","b6:4b:cf:c8:33:f4","172.20.0.2","172.20.0.3","TCP","4433 → 59336 [ACK] Seq=1 Ack=564 Win=64640 Len=0 TSval=1505470867 TSecr=1314555071"
"36","0.130591414","1109","3a:dc:c1:a7:03:b1","b6:4b:cf:c8:33:f4","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"37","0.130626115","66","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TCP","59336 → 4433 [ACK] Seq=564 Ack=1044 Win=64128 Len=0 TSval=1314555080 TSecr=1505470875"
"38","0.138268901","146","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"39","0.138360264","66","b6:4b:cf:c8:33:f4","3a:dc:c1:a7:03:b1","172.20.0.3","172.20.0.2","TCP","59336 → 4433 [RST, ACK] Seq=644 Ack=1044 Win=64128 Len=0 TSval=1314555088 TSecr=1505470875"
