frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","ee:ae:37:14:76:d2","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.038204623","42","ee:ae:37:14:76:d2","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.038228810","42","ba:7d:c6:88:c0:c9","ee:ae:37:14:76:d2",,,"ARP","172.20.0.2 is at ba:7d:c6:88:c0:c9"
"4","0.038239105","74","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TCP","59426 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1320803227 TSecr=0 WS=128"
"5","0.038259470","74","ba:7d:c6:88:c0:c9","ee:ae:37:14:76:d2","172.20.0.2","172.20.0.3","TCP","4433 → 59426 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1511719022 TSecr=1320803227 WS=128"
"6","0.038285473","66","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TCP","59426 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1320803227 TSecr=1511719022"
"7","0.038335951","2189","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"8","0.038340300","66","ba:7d:c6:88:c0:c9","ee:ae:37:14:76:d2","172.20.0.2","172.20.0.3","TCP","4433 → 59426 [ACK] Seq=1 Ack=2124 Win=64128 Len=0 TSval=1511719022 TSecr=1320803227"
"9","0.052991527","2676","ba:7d:c6:88:c0:c9","ee:ae:37:14:76:d2","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"10","0.053068761","66","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TCP","59426 → 4433 [ACK] Seq=2124 Ack=2611 Win=64128 Len=0 TSval=1320803242 TSecr=1511719037"
"11","0.062397529","146","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"12","0.062473635","66","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TCP","59426 → 4433 [RST, ACK] Seq=2204 Ack=2611 Win=64128 Len=0 TSval=1320803251 TSecr=1511719037"
"13","0.079193303","74","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TCP","59428 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1320803268 TSecr=0 WS=128"
"14","0.079215190","74","ba:7d:c6:88:c0:c9","ee:ae:37:14:76:d2","172.20.0.2","172.20.0.3","TCP","4433 → 59428 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1511719063 TSecr=1320803268 WS=128"
"15","0.079231908","66","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TCP","59428 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1320803268 TSecr=1511719063"
"16","0.079286065","2189","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"17","0.079290846","66","ba:7d:c6:88:c0:c9","ee:ae:37:14:76:d2","172.20.0.2","172.20.0.3","TCP","4433 → 59428 [ACK] Seq=1 Ack=2124 Win=64128 Len=0 TSval=1511719063 TSecr=1320803268"
"18","0.092043030","2677","ba:7d:c6:88:c0:c9","ee:ae:37:14:76:d2","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"19","0.092089708","66","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TCP","59428 → 4433 [ACK] Seq=2124 Ack=2612 Win=64128 Len=0 TSval=1320803281 TSecr=1511719076"
"20","0.101311214","146","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"21","0.101396414","66","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TCP","59428 → 4433 [RST, ACK] Seq=2204 Ack=2612 Win=64128 Len=0 TSval=1320803290 TSecr=1511719076"
"22","0.117753002","74","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TCP","59432 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1320803306 TSecr=0 WS=128"
"23","0.117779420","74","ba:7d:c6:88:c0:c9","ee:ae:37:14:76:d2","172.20.0.2","172.20.0.3","TCP","4433 → 59432 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1511719101 TSecr=1320803306 WS=128"
"24","0.117795985","66","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TCP","59432 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1320803306 TSecr=1511719101"
"25","0.117842374","2189","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"26","0.117848082","66","ba:7d:c6:88:c0:c9","ee:ae:37:14:76:d2","172.20.0.2","172.20.0.3","TCP","4433 → 59432 [ACK] Seq=1 Ack=2124 Win=64128 Len=0 TSval=1511719101 TSecr=1320803306"
"27","0.129597846","2678","ba:7d:c6:88:c0:c9","ee:ae:37:14:76:d2","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"28","0.129642513","66","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TCP","59432 → 4433 [ACK] Seq=2124 Ack=2613 Win=64128 Len=0 TSval=1320803318 TSecr=1511719113"
"29","0.138698081","146","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"30","0.138769392","66","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TCP","59432 → 4433 [RST, ACK] Seq=2204 Ack=2613 Win=64128 Len=0 TSval=1320803327 TSecr=1511719113"
"31","0.154979942","74","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TCP","59438 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1320803343 TSecr=0 WS=128"
"32","0.155005693","74","ba:7d:c6:88:c0:c9","ee:ae:37:14:76:d2","172.20.0.2","172.20.0.3","TCP","4433 → 59438 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1511719139 TSecr=1320803343 WS=128"
"33","0.155025745","66","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TCP","59438 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1320803344 TSecr=1511719139"
"34","0.155072149","2189","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"35","0.155077417","66","ba:7d:c6:88:c0:c9","ee:ae:37:14:76:d2","172.20.0.2","172.20.0.3","TCP","4433 → 59438 [ACK] Seq=1 Ack=2124 Win=64128 Len=0 TSval=1511719139 TSecr=1320803344"
"36","0.167177982","2677","ba:7d:c6:88:c0:c9","ee:ae:37:14:76:d2","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"37","0.167213071","66","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TCP","59438 → 4433 [ACK] Seq=2124 Ack=2612 Win=64128 Len=0 TSval=1320803356 TSecr=1511719151"
"38","0.176201988","146","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"39","0.176271067","66","ee:ae:37:14:76:d2","ba:7d:c6:88:c0:c9","172.20.0.3","172.20.0.2","TCP","59438 → 4433 [RST, ACK] Seq=2204 Ack=2612 Win=64128 Len=0 TSval=1320803365 TSecr=1511719151"
