frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","239","36:35:88:35:a0:a5","33:33:00:00:00:fb",,,"MDNS","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR MONTE-VIRTUAL-MACHINE._smb._tcp.local"
"2","1.126640836","70","36:35:88:35:a0:a5","33:33:00:00:00:02",,,"ICMPv6","Router Solicitation from 36:35:88:35:a0:a5"
"3","2.138241211","42","f2:b8:19:81:77:bf","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"4","2.169755092","42","f2:b8:19:81:77:bf","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"5","2.169776187","42","9e:5d:25:47:f6:9e","f2:b8:19:81:77:bf",,,"ARP","172.20.0.2 is at 9e:5d:25:47:f6:9e"
"6","2.169781946","74","f2:b8:19:81:77:bf","9e:5d:25:47:f6:9e","172.20.0.3","172.20.0.2","TCP","37000 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1308063328 TSecr=0 WS=128"
"7","2.169800097","74","9e:5d:25:47:f6:9e","f2:b8:19:81:77:bf","172.20.0.2","172.20.0.3","TCP","4433 → 37000 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1498979123 TSecr=1308063328 WS=128"
"8","2.169814695","66","f2:b8:19:81:77:bf","9e:5d:25:47:f6:9e","172.20.0.3","172.20.0.2","TCP","37000 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1308063328 TSecr=1498979123"
"9","2.169860874","552","f2:b8:19:81:77:bf","9e:5d:25:47:f6:9e","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"10","2.169865148","66","9e:5d:25:47:f6:9e","f2:b8:19:81:77:bf","172.20.0.2","172.20.0.3","TCP","4433 → 37000 [ACK] Seq=1 Ack=487 Win=64768 Len=0 TSval=1498979123 TSecr=1308063328"
"11","2.173744862","924","9e:5d:25:47:f6:9e","f2:b8:19:81:77:bf","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"12","2.173789785","66","f2:b8:19:81:77:bf","9e:5d:25:47:f6:9e","172.20.0.3","172.20.0.2","TCP","37000 → 4433 [ACK] Seq=487 Ack=859 Win=63488 Len=0 TSval=1308063332 TSecr=1498979127"
"13","2.176689226","146","f2:b8:19:81:77:bf","9e:5d:25:47:f6:9e","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"14","2.176770463","66","f2:b8:19:81:77:bf","9e:5d:25:47:f6:9e","172.20.0.3","172.20.0.2","TCP","37000 → 4433 [RST, ACK] Seq=567 Ack=859 Win=64000 Len=0 TSval=1308063335 TSecr=1498979127"
"15","2.188136289","74","f2:b8:19:81:77:bf","9e:5d:25:47:f6:9e","172.20.0.3","172.20.0.2","TCP","37010 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1308063346 TSecr=0 WS=128"
"16","2.188167747","74","9e:5d:25:47:f6:9e","f2:b8:19:81:77:bf","172.20.0.2","172.20.0.3","TCP","4433 → 37010 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1498979141 TSecr=1308063346 WS=128"
"17","2.188189628","66","f2:b8:19:81:77:bf","9e:5d:25:47:f6:9e","172.20.0.3","172.20.0.2","TCP","37010 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1308063346 TSecr=1498979141"
"18","2.188237193","552","f2:b8:19:81:77:bf","9e:5d:25:47:f6:9e","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"19","2.188244031","66","9e:5d:25:47:f6:9e","f2:b8:19:81:77:bf","172.20.0.2","172.20.0.3","TCP","4433 → 37010 [ACK] Seq=1 Ack=487 Win=64768 Len=0 TSval=1498979141 TSecr=1308063346"
"20","2.191299570","923","9e:5d:25:47:f6:9e","f2:b8:19:81:77:bf","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"21","2.191349489","66","f2:b8:19:81:77:bf","9e:5d:25:47:f6:9e","172.20.0.3","172.20.0.2","TCP","37010 → 4433 [ACK] Seq=487 Ack=858 Win=63488 Len=0 TSval=1308063349 TSecr=1498979144"
"22","2.194194186","146","f2:b8:19:81:77:bf","9e:5d:25:47:f6:9e","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
