frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","1e:8d:cf:9a:31:54","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.031115233","42","1e:8d:cf:9a:31:54","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.031141219","42","fa:04:9b:37:81:d4","1e:8d:cf:9a:31:54",,,"ARP","172.20.0.2 is at fa:04:9b:37:81:d4"
"4","0.031151222","74","1e:8d:cf:9a:31:54","fa:04:9b:37:81:d4","172.20.0.3","172.20.0.2","TCP","56758 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1143009014 TSecr=0 WS=128"
"5","0.031174017","74","fa:04:9b:37:81:d4","1e:8d:cf:9a:31:54","172.20.0.2","172.20.0.3","TCP","4433 → 56758 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1333924809 TSecr=1143009014 WS=128"
"6","0.031226377","66","1e:8d:cf:9a:31:54","fa:04:9b:37:81:d4","172.20.0.3","172.20.0.2","TCP","56758 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1143009015 TSecr=1333924809"
"7","0.031268850","1728","1e:8d:cf:9a:31:54","fa:04:9b:37:81:d4","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"8","0.031275582","66","fa:04:9b:37:81:d4","1e:8d:cf:9a:31:54","172.20.0.2","172.20.0.3","TCP","4433 → 56758 [ACK] Seq=1 Ack=1663 Win=64128 Len=0 TSval=1333924810 TSecr=1143009015"
"9","0.034353245","2012","fa:04:9b:37:81:d4","1e:8d:cf:9a:31:54","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"10","0.034392830","66","1e:8d:cf:9a:31:54","fa:04:9b:37:81:d4","172.20.0.3","172.20.0.2","TCP","56758 → 4433 [ACK] Seq=1663 Ack=1947 Win=64128 Len=0 TSval=1143009018 TSecr=1333924813"
"11","0.037637719","146","1e:8d:cf:9a:31:54","fa:04:9b:37:81:d4","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"12","0.037699664","66","1e:8d:cf:9a:31:54","fa:04:9b:37:81:d4","172.20.0.3","172.20.0.2","TCP","56758 → 4433 [RST, ACK] Seq=1743 Ack=1947 Win=64128 Len=0 TSval=1143009021 TSecr=1333924813"
