frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","f2:28:26:04:7d:98","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.029524160","42","f2:28:26:04:7d:98","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.029546796","42","92:2c:a9:fd:c2:f1","f2:28:26:04:7d:98",,,"ARP","172.20.0.2 is at 92:2c:a9:fd:c2:f1"
"4","0.029553806","74","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TCP","60298 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1138632519 TSecr=0 WS=128"
"5","0.029573657","74","92:2c:a9:fd:c2:f1","f2:28:26:04:7d:98","172.20.0.2","172.20.0.3","TCP","4433 → 60298 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1329548314 TSecr=1138632519 WS=128"
"6","0.029590078","66","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TCP","60298 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1138632519 TSecr=1329548314"
"7","0.029624045","561","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"8","0.029629704","66","92:2c:a9:fd:c2:f1","f2:28:26:04:7d:98","172.20.0.2","172.20.0.3","TCP","4433 → 60298 [ACK] Seq=1 Ack=496 Win=64768 Len=0 TSval=1329548314 TSecr=1138632519"
"9","0.030438538","769","92:2c:a9:fd:c2:f1","f2:28:26:04:7d:98","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"10","0.030467144","66","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TCP","60298 → 4433 [ACK] Seq=496 Ack=704 Win=63616 Len=0 TSval=1138632520 TSecr=1329548315"
"11","0.031243235","146","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"12","0.031307597","66","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TCP","60298 → 4433 [RST, ACK] Seq=576 Ack=704 Win=63616 Len=0 TSval=1138632520 TSecr=1329548315"
"13","0.041050085","74","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TCP","60300 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1138632530 TSecr=0 WS=128"
"14","0.041071787","74","92:2c:a9:fd:c2:f1","f2:28:26:04:7d:98","172.20.0.2","172.20.0.3","TCP","4433 → 60300 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1329548325 TSecr=1138632530 WS=128"
"15","0.041088439","66","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TCP","60300 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1138632530 TSecr=1329548325"
"16","0.041125326","561","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"17","0.041130434","66","92:2c:a9:fd:c2:f1","f2:28:26:04:7d:98","172.20.0.2","172.20.0.3","TCP","4433 → 60300 [ACK] Seq=1 Ack=496 Win=64768 Len=0 TSval=1329548325 TSecr=1138632530"
"18","0.041597458","769","92:2c:a9:fd:c2:f1","f2:28:26:04:7d:98","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"19","0.041622524","66","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TCP","60300 → 4433 [ACK] Seq=496 Ack=704 Win=63616 Len=0 TSval=1138632531 TSecr=1329548326"
"20","0.042401705","146","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"21","0.042452577","66","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TCP","60300 → 4433 [RST, ACK] Seq=576 Ack=704 Win=63616 Len=0 TSval=1138632532 TSecr=1329548326"
"22","0.051956294","74","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TCP","60312 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1138632541 TSecr=0 WS=128"
"23","0.051977271","74","92:2c:a9:fd:c2:f1","f2:28:26:04:7d:98","172.20.0.2","172.20.0.3","TCP","4433 → 60312 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1329548336 TSecr=1138632541 WS=128"
"24","0.051990887","66","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TCP","60312 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1138632541 TSecr=1329548336"
"25","0.052025475","561","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"26","0.052030145","66","92:2c:a9:fd:c2:f1","f2:28:26:04:7d:98","172.20.0.2","172.20.0.3","TCP","4433 → 60312 [ACK] Seq=1 Ack=496 Win=64768 Len=0 TSval=1329548336 TSecr=1138632541"
"27","0.052493195","769","92:2c:a9:fd:c2:f1","f2:28:26:04:7d:98","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"28","0.052522095","66","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TCP","60312 → 4433 [ACK] Seq=496 Ack=704 Win=63616 Len=0 TSval=1138632542 TSecr=1329548337"
"29","0.053253352","146","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"30","0.053310230","66","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TCP","60312 → 4433 [RST, ACK] Seq=576 Ack=704 Win=63616 Len=0 TSval=1138632542 TSecr=1329548337"
"31","0.063582367","74","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TCP","60320 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1138632553 TSecr=0 WS=128"
"32","0.063606047","74","92:2c:a9:fd:c2:f1","f2:28:26:04:7d:98","172.20.0.2","172.20.0.3","TCP","4433 → 60320 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1329548348 TSecr=1138632553 WS=128"
"33","0.063623715","66","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TCP","60320 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1138632553 TSecr=1329548348"
"34","0.063664343","561","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"35","0.063668395","66","92:2c:a9:fd:c2:f1","f2:28:26:04:7d:98","172.20.0.2","172.20.0.3","TCP","4433 → 60320 [ACK] Seq=1 Ack=496 Win=64768 Len=0 TSval=1329548348 TSecr=1138632553"
"36","0.064161041","769","92:2c:a9:fd:c2:f1","f2:28:26:04:7d:98","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"37","0.064192131","66","f2:28:26:04:7d:98","92:2c:a9:fd:c2:f1","172.20.0.3","172.20.0.2","TCP","60320 → 4433 [ACK] Seq=496 Ack=704 Win=63616 Len=0 TSval=1138632553 TSecr=1329548348"
