frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","d6:92:6b:39:40:16","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.033183652","42","d6:92:6b:39:40:16","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.033206557","42","22:77:05:09:fa:00","d6:92:6b:39:40:16",,,"ARP","172.20.0.2 is at 22:77:05:09:fa:00"
"4","0.033213136","74","d6:92:6b:39:40:16","22:77:05:09:fa:00","172.20.0.3","172.20.0.2","TCP","49904 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1139004084 TSecr=0 WS=128"
"5","0.033235212","74","22:77:05:09:fa:00","d6:92:6b:39:40:16","172.20.0.2","172.20.0.3","TCP","4433 → 49904 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1329919879 TSecr=1139004084 WS=128"
"6","0.033251969","66","d6:92:6b:39:40:16","22:77:05:09:fa:00","172.20.0.3","172.20.0.2","TCP","49904 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1139004084 TSecr=1329919879"
"7","0.033295705","1353","d6:92:6b:39:40:16","22:77:05:09:fa:00","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"8","0.033301487","66","22:77:05:09:fa:00","d6:92:6b:39:40:16","172.20.0.2","172.20.0.3","TCP","4433 → 49904 [ACK] Seq=1 Ack=1288 Win=64128 Len=0 TSval=1329919879 TSecr=1139004084"
"9","0.037736834","1537","22:77:05:09:fa:00","d6:92:6b:39:40:16","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"10","0.037778562","66","d6:92:6b:39:40:16","22:77:05:09:fa:00","172.20.0.3","172.20.0.2","TCP","49904 → 4433 [ACK] Seq=1288 Ack=1472 Win=64128 Len=0 TSval=1139004088 TSecr=1329919883"
"11","0.040468715","146","d6:92:6b:39:40:16","22:77:05:09:fa:00","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"12","0.040538418","66","d6:92:6b:39:40:16","22:77:05:09:fa:00","172.20.0.3","172.20.0.2","TCP","49904 → 4433 [RST, ACK] Seq=1368 Ack=1472 Win=64128 Len=0 TSval=1139004091 TSecr=1329919883"
"13","0.054115060","74","d6:92:6b:39:40:16","22:77:05:09:fa:00","172.20.0.3","172.20.0.2","TCP","49916 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1139004105 TSecr=0 WS=128"
"14","0.054140313","74","22:77:05:09:fa:00","d6:92:6b:39:40:16","172.20.0.2","172.20.0.3","TCP","4433 → 49916 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1329919900 TSecr=1139004105 WS=128"
"15","0.054158185","66","d6:92:6b:39:40:16","22:77:05:09:fa:00","172.20.0.3","172.20.0.2","TCP","49916 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1139004105 TSecr=1329919900"
"16","0.054198565","1353","d6:92:6b:39:40:16","22:77:05:09:fa:00","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"17","0.054202599","66","22:77:05:09:fa:00","d6:92:6b:39:40:16","172.20.0.2","172.20.0.3","TCP","4433 → 49916 [ACK] Seq=1 Ack=1288 Win=64128 Len=0 TSval=1329919900 TSecr=1139004105"
"18","0.055851116","1537","22:77:05:09:fa:00","d6:92:6b:39:40:16","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"19","0.055885115","66","d6:92:6b:39:40:16","22:77:05:09:fa:00","172.20.0.3","172.20.0.2","TCP","49916 → 4433 [ACK] Seq=1288 Ack=1472 Win=64128 Len=0 TSval=1139004106 TSecr=1329919901"
"20","0.058444785","146","d6:92:6b:39:40:16","22:77:05:09:fa:00","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"21","0.058513610","66","d6:92:6b:39:40:16","22:77:05:09:fa:00","172.20.0.3","172.20.0.2","TCP","49916 → 4433 [RST, ACK] Seq=1368 Ack=1472 Win=64128 Len=0 TSval=1139004109 TSecr=1329919901"
"22","0.072640525","74","d6:92:6b:39:40:16","22:77:05:09:fa:00","172.20.0.3","172.20.0.2","TCP","49922 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1139004123 TSecr=0 WS=128"
"23","0.072667598","74","22:77:05:09:fa:00","d6:92:6b:39:40:16","172.20.0.2","172.20.0.3","TCP","4433 → 49922 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1329919918 TSecr=1139004123 WS=128"
"24","0.072688387","66","d6:92:6b:39:40:16","22:77:05:09:fa:00","172.20.0.3","172.20.0.2","TCP","49922 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1139004123 TSecr=1329919918"
"25","0.072740540","1353","d6:92:6b:39:40:16","22:77:05:09:fa:00","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"26","0.072746816","66","22:77:05:09:fa:00","d6:92:6b:39:40:16","172.20.0.2","172.20.0.3","TCP","4433 → 49922 [ACK] Seq=1 Ack=1288 Win=64128 Len=0 TSval=1329919918 TSecr=1139004123"
"27","0.074511171","1537","22:77:05:09:fa:00","d6:92:6b:39:40:16","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"28","0.074547557","66","d6:92:6b:39:40:16","22:77:05:09:fa:00","172.20.0.3","172.20.0.2","TCP","49922 → 4433 [ACK] Seq=1288 Ack=1472 Win=64128 Len=0 TSval=1139004125 TSecr=1329919920"
"29","0.077116051","146","d6:92:6b:39:40:16","22:77:05:09:fa:00","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"30","0.077173556","66","d6:92:6b:39:40:16","22:77:05:09:fa:00","172.20.0.3","172.20.0.2","TCP","49922 → 4433 [RST, ACK] Seq=1368 Ack=1472 Win=64128 Len=0 TSval=1139004128 TSecr=1329919920"
"31","0.090483106","74","d6:92:6b:39:40:16","22:77:05:09:fa:00","172.20.0.3","172.20.0.2","TCP","49934 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1139004141 TSecr=0 WS=128"
"32","0.090508516","74","22:77:05:09:fa:00","d6:92:6b:39:40:16","172.20.0.2","172.20.0.3","TCP","4433 → 49934 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1329919936 TSecr=1139004141 WS=128"
"33","0.090525472","66","d6:92:6b:39:40:16","22:77:05:09:fa:00","172.20.0.3","172.20.0.2","TCP","49934 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1139004141 TSecr=1329919936"
"34","0.090569325","1353","d6:92:6b:39:40:16","22:77:05:09:fa:00","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"35","0.090573463","66","22:77:05:09:fa:00","d6:92:6b:39:40:16","172.20.0.2","172.20.0.3","TCP","4433 → 49934 [ACK] Seq=1 Ack=1288 Win=64128 Len=0 TSval=1329919936 TSecr=1139004141"
"36","0.092426259","1537","22:77:05:09:fa:00","d6:92:6b:39:40:16","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
