frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","36:24:07:e9:2a:4b","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.034173121","42","36:24:07:e9:2a:4b","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.034213082","42","ae:d3:03:04:1c:a6","36:24:07:e9:2a:4b",,,"ARP","172.20.0.2 is at ae:d3:03:04:1c:a6"
"4","0.034223206","74","36:24:07:e9:2a:4b","ae:d3:03:04:1c:a6","172.20.0.3","172.20.0.2","TCP","43748 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2186304226 TSecr=0 WS=128"
"5","0.034245145","74","ae:d3:03:04:1c:a6","36:24:07:e9:2a:4b","172.20.0.2","172.20.0.3","TCP","4433 → 43748 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2880875156 TSecr=2186304226 WS=128"
"6","0.034265214","66","36:24:07:e9:2a:4b","ae:d3:03:04:1c:a6","172.20.0.3","172.20.0.2","TCP","43748 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2186304226 TSecr=2880875156"
"7","0.034327870","1320","36:24:07:e9:2a:4b","ae:d3:03:04:1c:a6","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"8","0.236320276","1320","36:24:07:e9:2a:4b","ae:d3:03:04:1c:a6","172.20.0.3","172.20.0.2","TCP","[TCP Retransmission] 43748 → 4433 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1254 TSval=2186304429 TSecr=2880875156"
"9","0.236336162","78","ae:d3:03:04:1c:a6","36:24:07:e9:2a:4b","172.20.0.2","172.20.0.3","TCP","[TCP Previous segment not captured] 4433 → 43748 [ACK] Seq=1439 Ack=1255 Win=64128 Len=0 TSval=2880875359 TSecr=2186304429 SLE=1 SRE=1255"
"10","0.245306905","1504","ae:d3:03:04:1c:a6","36:24:07:e9:2a:4b","172.20.0.2","172.20.0.3","TCP","[TCP Retransmission] 4433 → 43748 [PSH, ACK] Seq=1 Ack=1255 Win=64128 Len=1438 TSval=2880875368 TSecr=2186304429"
"11","0.245351925","66","36:24:07:e9:2a:4b","ae:d3:03:04:1c:a6","172.20.0.3","172.20.0.2","TCP","43748 → 4433 [ACK] Seq=1255 Ack=1439 Win=64128 Len=0 TSval=2186304438 TSecr=2880875368"
"12","0.246707449","146","36:24:07:e9:2a:4b","ae:d3:03:04:1c:a6","172.20.0.3","172.20.0.2","TLSv1.2","Change Cipher Spec, Application Data"
