frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","6a:9c:d9:3e:a0:6f","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.036474638","42","6a:9c:d9:3e:a0:6f","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.036501449","42","b2:e0:01:5d:34:46","6a:9c:d9:3e:a0:6f",,,"ARP","172.20.0.2 is at b2:e0:01:5d:34:46"
"4","0.036507374","74","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TCP","45944 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2169756228 TSecr=0 WS=128"
"5","0.036527439","74","b2:e0:01:5d:34:46","6a:9c:d9:3e:a0:6f","172.20.0.2","172.20.0.3","TCP","4433 → 45944 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2864327158 TSecr=2169756228 WS=128"
"6","0.036542983","66","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TCP","45944 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2169756228 TSecr=2864327158"
"7","0.036583580","629","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"8","0.036588613","66","b2:e0:01:5d:34:46","6a:9c:d9:3e:a0:6f","172.20.0.2","172.20.0.3","TCP","4433 → 45944 [ACK] Seq=1 Ack=564 Win=64640 Len=0 TSval=2864327158 TSecr=2169756228"
"9","0.045424723","1110","b2:e0:01:5d:34:46","6a:9c:d9:3e:a0:6f","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"10","0.045477359","66","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TCP","45944 → 4433 [ACK] Seq=564 Ack=1045 Win=64128 Len=0 TSval=2169756237 TSecr=2864327167"
"11","0.052852805","146","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"12","0.052954637","66","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TCP","45944 → 4433 [RST, ACK] Seq=644 Ack=1045 Win=64128 Len=0 TSval=2169756245 TSecr=2864327167"
"13","0.066847696","74","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TCP","35800 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2169756258 TSecr=0 WS=128"
"14","0.066884237","74","b2:e0:01:5d:34:46","6a:9c:d9:3e:a0:6f","172.20.0.2","172.20.0.3","TCP","4433 → 35800 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2864327188 TSecr=2169756258 WS=128"
"15","0.066919351","66","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TCP","35800 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2169756259 TSecr=2864327188"
"16","0.066961941","629","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"17","0.075407231","1110","b2:e0:01:5d:34:46","6a:9c:d9:3e:a0:6f","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"18","0.075457386","66","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TCP","35800 → 4433 [ACK] Seq=564 Ack=1045 Win=64128 Len=0 TSval=2169756267 TSecr=2864327197"
"19","0.083215509","146","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"20","0.083293691","66","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TCP","35800 → 4433 [RST, ACK] Seq=644 Ack=1045 Win=64128 Len=0 TSval=2169756275 TSecr=2864327197"
"21","0.096956144","74","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TCP","35808 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2169756289 TSecr=0 WS=128"
"22","0.096980260","74","b2:e0:01:5d:34:46","6a:9c:d9:3e:a0:6f","172.20.0.2","172.20.0.3","TCP","4433 → 35808 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2864327219 TSecr=2169756289 WS=128"
"23","0.096997552","66","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TCP","35808 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2169756289 TSecr=2864327219"
"24","0.097033968","629","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"25","0.300938297","629","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TCP","[TCP Retransmission] 35808 → 4433 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=563 TSval=2169756493 TSecr=2864327219"
"26","0.300962985","78","b2:e0:01:5d:34:46","6a:9c:d9:3e:a0:6f","172.20.0.2","172.20.0.3","TCP","[TCP Previous segment not captured] 4433 → 35808 [ACK] Seq=1045 Ack=564 Win=64640 Len=0 TSval=2864327423 TSecr=2169756493 SLE=1 SRE=564"
"27","0.308911920","1110","b2:e0:01:5d:34:46","6a:9c:d9:3e:a0:6f","172.20.0.2","172.20.0.3","TCP","[TCP Retransmission] 4433 → 35808 [PSH, ACK] Seq=1 Ack=564 Win=64640 Len=1044 TSval=2864327431 TSecr=2169756493"
"28","0.308951969","66","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TCP","35808 → 4433 [ACK] Seq=564 Ack=1045 Win=64128 Len=0 TSval=2169756501 TSecr=2864327431"
"29","0.316426444","146","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TLSv1.2","Change Cipher Spec, Application Data"
"30","0.316449984","66","b2:e0:01:5d:34:46","6a:9c:d9:3e:a0:6f","172.20.0.2","172.20.0.3","TCP","4433 → 35808 [ACK] Seq=1045 Ack=644 Win=64640 Len=0 TSval=2864327438 TSecr=2169756508"
"31","0.316512294","66","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TCP","35808 → 4433 [RST, ACK] Seq=644 Ack=1045 Win=64128 Len=0 TSval=2169756508 TSecr=2864327438"
"32","0.329797278","74","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TCP","35816 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2169756521 TSecr=0 WS=128"
"33","0.329826309","74","b2:e0:01:5d:34:46","6a:9c:d9:3e:a0:6f","172.20.0.2","172.20.0.3","TCP","4433 → 35816 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2864327451 TSecr=2169756521 WS=128"
"34","0.329843399","66","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TCP","35816 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2169756521 TSecr=2864327451"
"35","0.329883475","629","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"36","0.329896703","66","b2:e0:01:5d:34:46","6a:9c:d9:3e:a0:6f","172.20.0.2","172.20.0.3","TCP","4433 → 35816 [ACK] Seq=1 Ack=564 Win=64640 Len=0 TSval=2864327451 TSecr=2169756521"
"37","0.338561118","1110","b2:e0:01:5d:34:46","6a:9c:d9:3e:a0:6f","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"38","0.338596101","66","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TCP","35816 → 4433 [ACK] Seq=564 Ack=1045 Win=64128 Len=0 TSval=2169756530 TSecr=2864327460"
"39","0.345715626","146","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"40","0.345780463","66","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TCP","35816 → 4433 [RST, ACK] Seq=644 Ack=1045 Win=64128 Len=0 TSval=2169756537 TSecr=2864327460"
"41","0.358818068","74","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TCP","35826 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2169756550 TSecr=0 WS=128"
"42","0.358843488","74","b2:e0:01:5d:34:46","6a:9c:d9:3e:a0:6f","172.20.0.2","172.20.0.3","TCP","4433 → 35826 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2864327480 TSecr=2169756550 WS=128"
"43","0.358858663","66","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TCP","35826 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2169756550 TSecr=2864327480"
"44","0.358905381","629","6a:9c:d9:3e:a0:6f","b2:e0:01:5d:34:46","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"45","0.358912194","66","b2:e0:01:5d:34:46","6a:9c:d9:3e:a0:6f","172.20.0.2","172.20.0.3","TCP","4433 → 35826 [ACK] Seq=1 Ack=564 Win=64640 Len=0 TSval=2864327481 TSecr=2169756551"
"46","0.367845434","1109","b2:e0:01:5d:34:46","6a:9c:d9:3e:a0:6f","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
